user_id,segment,platform,exposed,placement,converted,engaged,orders,revenue,campaign_date
U14082,High Value,iOS,1,Banner,0,0,0,0.0,2026-05-06
U14083,Reactivated,iOS,0,Control,0,1,0,0.0,2026-05-07
U14084,New,Android,0,Control,0,0,0,0.0,2026-05-21
U14085,New,Android,1,Merchandising Card,0,0,0,0.0,2026-05-16
U14086,Returning,iOS,0,Control,0,0,0,0.0,2026-05-25
U14087,High Value,Android,0,Control,1,1,2,113.72,2026-05-17
U14088,New,Android,0,Control,0,0,0,0.0,2026-05-15
U14089,New,Android,0,Control,0,0,0,0.0,2026-05-28
U14090,Returning,Android,1,Banner,1,1,2,46.8,2026-05-17
U14091,Reactivated,Android,0,Control,0,0,0,0.0,2026-05-14
U14092,Returning,Android,0,Control,0,0,0,0.0,2026-05-02
U14093,Returning,Android,1,Merchandising Card,1,1,1,35.58,2026-05-25
U14094,Reactivated,iOS,0,Control,0,0,0,0.0,2026-05-27
U14095,Returning,iOS,1,Pop-up,0,0,0,0.0,2026-05-27
U14096,High Value,Android,0,Control,0,0,0,0.0,2026-05-15
U14097,Returning,iOS,1,Pop-up,0,0,0,0.0,2026-05-23
U14098,Reactivated,Android,1,Banner,1,1,1,8.0,2026-05-09
U14099,Returning,iOS,0,Control,1,0,1,41.24,2026-05-22
U14100,High Value,Android,0,Control,0,0,0,0.0,2026-05-24
U14101,Returning,Android,1,Pop-up,0,0,0,0.0,2026-05-07
U14102,High Value,Android,0,Control,0,0,0,0.0,2026-05-27
U14103,New,Android,0,Control,0,0,0,0.0,2026-05-10
U14104,New,iOS,1,Banner,0,0,0,0.0,2026-05-07
U14105,High Value,iOS,1,Pop-up,0,0,0,0.0,2026-05-13
U14106,New,Android,0,Control,0,1,0,0.0,2026-05-13
U14107,Returning,Android,1,Merchandising Card,0,0,0,0.0,2026-05-07
U14108,New,iOS,0,Control,0,0,0,0.0,2026-05-28
U14109,High Value,Android,0,Control,0,0,0,0.0,2026-05-08
U14110,New,iOS,0,Control,1,1,2,77.35,2026-05-03
U14111,High Value,Android,1,Merchandising Card,0,0,0,0.0,2026-05-07
U14112,Returning,Android,0,Control,0,1,0,0.0,2026-05-12
U14113,New,Android,1,Merchandising Card,0,1,0,0.0,2026-05-17
U14114,Returning,iOS,0,Control,0,0,0,0.0,2026-05-06
U14115,New,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-19
U14116,New,iOS,1,Banner,0,0,0,0.0,2026-05-15
U14117,Returning,iOS,1,Banner,0,1,0,0.0,2026-05-07
U14118,New,iOS,0,Control,0,0,0,0.0,2026-05-20
U14119,Reactivated,Android,1,Banner,0,1,0,0.0,2026-05-06
U14120,New,iOS,0,Control,0,0,0,0.0,2026-05-21
U14121,Returning,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-16
U14122,Returning,Android,1,Banner,1,0,0,0.0,2026-05-01
U14123,Returning,Android,0,Control,0,1,0,0.0,2026-05-01
U14124,Returning,iOS,0,Control,0,0,0,0.0,2026-05-23
U14125,Returning,Android,0,Control,0,0,0,0.0,2026-05-05
U14126,High Value,Android,0,Control,1,0,3,152.07,2026-05-16
U14127,Returning,Android,1,Banner,0,0,0,0.0,2026-05-26
U14128,New,Android,1,Pop-up,0,0,0,0.0,2026-05-02
U14129,Returning,Android,0,Control,1,0,2,63.31,2026-05-09
U14130,New,iOS,1,Banner,0,0,0,0.0,2026-05-27
U14131,New,Android,1,Merchandising Card,0,1,0,0.0,2026-05-24
U14132,Returning,Android,1,Merchandising Card,0,0,0,0.0,2026-05-01
U14133,Returning,iOS,0,Control,0,0,0,0.0,2026-05-14
U14134,Returning,iOS,1,Banner,0,0,0,0.0,2026-05-13
U14135,High Value,iOS,1,Banner,1,1,2,84.38,2026-05-18
U14136,New,Android,0,Control,0,0,0,0.0,2026-05-06
U14137,New,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-13
U14138,New,Android,1,Banner,0,0,0,0.0,2026-05-05
U14139,Returning,Android,1,Pop-up,1,0,1,21.64,2026-05-07
U14140,Returning,iOS,1,Banner,0,0,0,0.0,2026-05-11
U14141,Returning,Android,0,Control,0,0,0,0.0,2026-05-23
U14142,High Value,iOS,1,Banner,0,0,0,0.0,2026-05-16
U14143,Returning,iOS,1,Pop-up,1,1,1,31.62,2026-05-11
U14144,Returning,iOS,1,Pop-up,0,0,0,0.0,2026-05-04
U14145,Returning,iOS,1,Merchandising Card,1,0,2,73.62,2026-05-22
U14146,Returning,iOS,1,Pop-up,0,0,0,0.0,2026-05-28
U14147,Returning,Android,1,Pop-up,1,0,0,0.0,2026-05-26
U14148,New,Android,0,Control,0,0,0,0.0,2026-05-01
U14149,New,Android,1,Banner,1,0,1,30.6,2026-05-21
U14150,New,Android,1,Merchandising Card,0,1,0,0.0,2026-05-09
U14151,Returning,iOS,1,Banner,1,1,1,19.27,2026-05-24
U14152,High Value,iOS,1,Banner,0,0,0,0.0,2026-05-20
U14153,Returning,Android,1,Merchandising Card,0,1,0,0.0,2026-05-11
U14154,New,Android,1,Merchandising Card,0,0,0,0.0,2026-05-21
U14155,High Value,iOS,0,Control,0,0,0,0.0,2026-05-06
U14156,High Value,Android,0,Control,0,0,0,0.0,2026-05-27
U14157,High Value,Android,1,Merchandising Card,1,0,1,41.27,2026-05-25
U14158,Returning,Android,0,Control,1,0,0,0.0,2026-05-11
U14159,High Value,Android,1,Banner,1,0,2,137.14,2026-05-19
U14160,New,iOS,1,Banner,1,1,0,0.0,2026-05-04
U14161,New,Android,0,Control,1,0,0,0.0,2026-05-24
U14162,New,iOS,0,Control,0,1,0,0.0,2026-05-14
U14163,High Value,Android,1,Banner,1,0,4,113.66,2026-05-04
U14164,New,iOS,1,Banner,0,0,0,0.0,2026-05-27
U14165,Returning,iOS,0,Control,0,0,0,0.0,2026-05-04
U14166,Returning,iOS,1,Banner,0,1,0,0.0,2026-05-15
U14167,New,iOS,1,Banner,0,0,0,0.0,2026-05-02
U14168,High Value,iOS,0,Control,0,0,0,0.0,2026-05-05
U14169,New,Android,1,Banner,0,0,0,0.0,2026-05-13
U14170,Returning,Android,0,Control,0,0,0,0.0,2026-05-14
U14171,High Value,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-08
U14172,New,Android,1,Merchandising Card,0,1,0,0.0,2026-05-15
U14173,Returning,Android,0,Control,0,0,0,0.0,2026-05-27
U14174,High Value,iOS,1,Banner,1,0,2,129.17,2026-05-09
U14175,Reactivated,Android,1,Banner,0,0,0,0.0,2026-05-14
U14176,High Value,iOS,0,Control,0,0,0,0.0,2026-05-12
U14177,New,Android,0,Control,0,0,0,0.0,2026-05-02
U14178,Returning,Android,1,Banner,0,0,0,0.0,2026-05-20
U14179,New,iOS,0,Control,0,0,0,0.0,2026-05-22
U14180,New,iOS,0,Control,0,0,0,0.0,2026-05-05
U14181,New,Android,0,Control,0,0,0,0.0,2026-05-12
U14182,New,iOS,0,Control,1,0,0,0.0,2026-05-16
U14183,High Value,Android,0,Control,0,0,0,0.0,2026-05-20
U14184,Returning,iOS,1,Pop-up,0,0,0,0.0,2026-05-06
U14185,Returning,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-21
U14186,Returning,iOS,0,Control,1,0,3,71.2,2026-05-09
U14187,Returning,Android,1,Banner,0,0,0,0.0,2026-05-27
U14188,Reactivated,iOS,1,Merchandising Card,1,1,2,102.08,2026-05-26
U14189,New,iOS,1,Pop-up,0,0,0,0.0,2026-05-03
U14190,Returning,Android,1,Merchandising Card,1,1,0,0.0,2026-05-27
U14191,Returning,iOS,0,Control,1,0,0,0.0,2026-05-12
U14192,New,iOS,0,Control,0,0,0,0.0,2026-05-10
U14193,Returning,iOS,1,Banner,1,1,0,0.0,2026-05-19
U14194,High Value,Android,1,Banner,1,0,1,8.0,2026-05-06
U14195,New,Android,1,Banner,0,0,0,0.0,2026-05-27
U14196,New,Android,1,Merchandising Card,1,1,1,20.32,2026-05-04
U14197,New,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-17
U14198,High Value,Android,0,Control,1,0,0,0.0,2026-05-14
U14199,High Value,Android,0,Control,0,0,0,0.0,2026-05-23
U14200,Returning,iOS,0,Control,0,0,0,0.0,2026-05-22
U14201,Returning,iOS,1,Banner,0,1,0,0.0,2026-05-16
U14202,High Value,Android,1,Banner,0,0,0,0.0,2026-05-28
U14203,High Value,iOS,0,Control,0,0,0,0.0,2026-05-17
U14204,High Value,Android,0,Control,1,0,2,123.85,2026-05-16
U14205,High Value,iOS,1,Banner,0,0,0,0.0,2026-05-27
U14206,Returning,Android,0,Control,0,0,0,0.0,2026-05-22
U14207,Returning,iOS,1,Banner,0,1,0,0.0,2026-05-13
U14208,High Value,iOS,1,Banner,0,1,0,0.0,2026-05-07
U14209,Reactivated,Android,0,Control,0,0,0,0.0,2026-05-24
U14210,New,Android,0,Control,0,0,0,0.0,2026-05-26
U14211,New,Android,1,Merchandising Card,0,0,0,0.0,2026-05-25
U14212,Reactivated,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-19
U14213,New,iOS,0,Control,0,1,0,0.0,2026-05-21
U14214,High Value,Android,0,Control,0,0,0,0.0,2026-05-05
U14215,Returning,iOS,0,Control,1,1,3,143.12,2026-05-12
U14216,New,Android,1,Banner,0,0,0,0.0,2026-05-08
U14217,New,Android,0,Control,0,1,0,0.0,2026-05-15
U14218,New,Android,1,Banner,0,1,0,0.0,2026-05-05
U14219,New,Android,1,Banner,1,0,3,145.33,2026-05-04
U14220,Returning,iOS,0,Control,0,1,0,0.0,2026-05-13
U14221,High Value,Android,0,Control,0,0,0,0.0,2026-05-05
U14222,Reactivated,Android,0,Control,0,1,0,0.0,2026-05-28
U14223,Returning,Android,0,Control,0,0,0,0.0,2026-05-15
U14224,Returning,iOS,0,Control,0,0,0,0.0,2026-05-17
U14225,Returning,iOS,0,Control,0,0,0,0.0,2026-05-19
U14226,Returning,Android,1,Merchandising Card,1,0,2,54.86,2026-05-28
U14227,Returning,Android,0,Control,1,1,1,42.28,2026-05-21
U14228,New,Android,0,Control,1,1,0,0.0,2026-05-15
U14229,New,Android,1,Banner,0,0,0,0.0,2026-05-11
U14230,New,Android,1,Banner,1,0,0,0.0,2026-05-06
U14231,New,iOS,1,Banner,0,0,0,0.0,2026-05-28
U14232,High Value,iOS,0,Control,0,0,0,0.0,2026-05-12
U14233,New,Android,0,Control,1,1,1,29.4,2026-05-16
U14234,High Value,Android,1,Banner,1,0,0,0.0,2026-05-10
U14235,Reactivated,Android,0,Control,1,0,1,22.95,2026-05-13
U14236,Reactivated,Android,1,Merchandising Card,0,0,0,0.0,2026-05-11
U14237,Reactivated,Android,1,Banner,0,1,0,0.0,2026-05-27
U14238,New,iOS,1,Pop-up,0,1,0,0.0,2026-05-28
U14239,Returning,Android,0,Control,0,0,0,0.0,2026-05-06
U14240,New,iOS,1,Banner,1,1,0,0.0,2026-05-26
U14241,High Value,iOS,1,Banner,0,0,0,0.0,2026-05-08
U14242,High Value,iOS,0,Control,0,1,0,0.0,2026-05-28
U14243,High Value,Android,1,Banner,0,0,0,0.0,2026-05-26
U14244,Returning,Android,1,Banner,0,0,0,0.0,2026-05-12
U14245,High Value,Android,1,Banner,1,1,0,0.0,2026-05-15
U14246,New,iOS,1,Pop-up,0,0,0,0.0,2026-05-24
U14247,New,iOS,0,Control,0,0,0,0.0,2026-05-16
U14248,High Value,iOS,1,Banner,1,1,2,126.74,2026-05-23
U14249,Returning,iOS,1,Pop-up,0,1,0,0.0,2026-05-10
U14250,Reactivated,iOS,0,Control,0,0,0,0.0,2026-05-07
U14251,New,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-28
U14252,High Value,iOS,0,Control,1,0,0,0.0,2026-05-03
U14253,Returning,iOS,0,Control,0,1,0,0.0,2026-05-26
U14254,High Value,Android,1,Banner,1,0,1,47.7,2026-05-01
U14255,High Value,Android,0,Control,1,0,6,282.29,2026-05-03
U14256,Reactivated,Android,1,Merchandising Card,0,0,0,0.0,2026-05-23
U14257,New,Android,0,Control,0,1,0,0.0,2026-05-21
U14258,Reactivated,Android,1,Merchandising Card,1,0,0,0.0,2026-05-02
U14259,New,iOS,0,Control,0,0,0,0.0,2026-05-11
U14260,New,Android,1,Pop-up,0,1,0,0.0,2026-05-14
U14261,Returning,Android,1,Merchandising Card,1,0,2,45.75,2026-05-13
U14262,High Value,iOS,1,Merchandising Card,1,0,2,146.72,2026-05-13
U14263,Returning,Android,1,Banner,0,0,0,0.0,2026-05-12
U14264,High Value,iOS,0,Control,0,0,0,0.0,2026-05-11
U14265,High Value,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-28
U14266,New,Android,0,Control,0,0,0,0.0,2026-05-14
U14267,Reactivated,Android,1,Merchandising Card,0,0,0,0.0,2026-05-07
U14268,New,Android,0,Control,0,0,0,0.0,2026-05-22
U14269,High Value,iOS,0,Control,0,0,0,0.0,2026-05-09
U14270,New,Android,1,Merchandising Card,0,1,0,0.0,2026-05-20
U14271,Returning,iOS,0,Control,0,0,0,0.0,2026-05-22
U14272,Returning,Android,0,Control,0,0,0,0.0,2026-05-24
U14273,New,Android,1,Merchandising Card,0,1,0,0.0,2026-05-28
U14274,Returning,Android,0,Control,0,1,0,0.0,2026-05-20
U14275,New,iOS,1,Merchandising Card,1,0,2,87.15,2026-05-21
U14276,New,iOS,1,Banner,1,0,2,31.7,2026-05-28
U14277,New,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-03
U14278,Returning,Android,1,Merchandising Card,0,1,0,0.0,2026-05-21
U14279,High Value,iOS,0,Control,1,0,4,224.81,2026-05-01
U14280,Returning,Android,1,Banner,0,0,0,0.0,2026-05-18
U14281,High Value,iOS,1,Pop-up,0,0,0,0.0,2026-05-03
U14282,Returning,Android,0,Control,0,0,0,0.0,2026-05-04
U14283,Returning,iOS,0,Control,0,0,0,0.0,2026-05-17
U14284,Returning,iOS,0,Control,0,1,0,0.0,2026-05-19
U14285,Returning,Android,0,Control,0,1,0,0.0,2026-05-14
U14286,Returning,Android,1,Merchandising Card,0,0,0,0.0,2026-05-28
U14287,New,Android,0,Control,0,0,0,0.0,2026-05-16
U14288,High Value,Android,0,Control,1,1,1,42.5,2026-05-13
U14289,High Value,Android,0,Control,0,0,0,0.0,2026-05-18
U14290,New,iOS,0,Control,0,0,0,0.0,2026-05-06
U14291,High Value,iOS,0,Control,0,0,0,0.0,2026-05-21
U14292,New,Android,1,Pop-up,0,0,0,0.0,2026-05-02
U14293,New,Android,0,Control,0,1,0,0.0,2026-05-09
U14294,New,Android,1,Banner,0,0,0,0.0,2026-05-01
U14295,High Value,iOS,1,Banner,0,0,0,0.0,2026-05-26
U14296,High Value,iOS,1,Banner,0,1,0,0.0,2026-05-08
U14297,High Value,Android,0,Control,1,0,2,109.66,2026-05-10
U14298,New,iOS,0,Control,0,0,0,0.0,2026-05-21
U14299,Returning,Android,0,Control,0,1,0,0.0,2026-05-08
U14300,High Value,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-07
U14301,New,iOS,0,Control,0,0,0,0.0,2026-05-13
U14302,Returning,iOS,0,Control,0,0,0,0.0,2026-05-27
U14303,New,iOS,0,Control,0,0,0,0.0,2026-05-05
U14304,New,iOS,0,Control,0,0,0,0.0,2026-05-08
U14305,Returning,iOS,0,Control,0,1,0,0.0,2026-05-15
U14306,Returning,Android,0,Control,0,1,0,0.0,2026-05-16
U14307,New,Android,0,Control,0,0,0,0.0,2026-05-12
U14308,New,iOS,1,Banner,0,1,0,0.0,2026-05-07
U14309,New,Android,0,Control,0,1,0,0.0,2026-05-25
U14310,New,Android,1,Merchandising Card,0,0,0,0.0,2026-05-04
U14311,New,iOS,1,Pop-up,0,1,0,0.0,2026-05-09
U14312,Returning,Android,1,Banner,0,0,0,0.0,2026-05-19
U14313,Returning,Android,0,Control,0,0,0,0.0,2026-05-24
U14314,Returning,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-04
U14315,High Value,iOS,0,Control,0,0,0,0.0,2026-05-26
U14316,High Value,iOS,1,Pop-up,0,1,0,0.0,2026-05-26
U14317,New,iOS,0,Control,1,0,1,51.91,2026-05-07
U14318,New,Android,1,Banner,0,0,0,0.0,2026-05-19
U14319,High Value,iOS,0,Control,0,0,0,0.0,2026-05-16
U14320,New,Android,0,Control,0,0,0,0.0,2026-05-10
U14321,New,Android,0,Control,0,0,0,0.0,2026-05-22
U14322,New,Android,1,Merchandising Card,1,0,0,0.0,2026-05-17
U14323,Returning,Android,0,Control,0,0,0,0.0,2026-05-08
U14324,Returning,iOS,1,Banner,0,0,0,0.0,2026-05-21
U14325,Reactivated,Android,1,Merchandising Card,0,0,0,0.0,2026-05-22
U14326,High Value,Android,0,Control,0,0,0,0.0,2026-05-05
U14327,Returning,iOS,0,Control,0,0,0,0.0,2026-05-11
U14328,Returning,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-08
U14329,New,iOS,0,Control,0,0,0,0.0,2026-05-14
U14330,New,Android,1,Pop-up,0,1,0,0.0,2026-05-06
U14331,New,iOS,1,Pop-up,1,0,0,0.0,2026-05-08
U14332,New,iOS,0,Control,0,0,0,0.0,2026-05-26
U14333,New,Android,0,Control,0,1,0,0.0,2026-05-10
U14334,New,iOS,1,Pop-up,0,1,0,0.0,2026-05-13
U14335,New,Android,1,Banner,1,1,1,41.71,2026-05-06
U14336,Reactivated,iOS,0,Control,0,0,0,0.0,2026-05-21
U14337,Returning,iOS,0,Control,0,0,0,0.0,2026-05-24
U14338,Reactivated,iOS,1,Merchandising Card,1,0,2,47.21,2026-05-28
U14339,Returning,Android,1,Banner,0,1,0,0.0,2026-05-05
U14340,Returning,Android,0,Control,0,0,0,0.0,2026-05-26
U14341,New,iOS,0,Control,0,0,0,0.0,2026-05-06
U14342,New,iOS,1,Pop-up,1,0,1,57.27,2026-05-10
U14343,New,Android,1,Merchandising Card,1,0,1,29.13,2026-05-19
U14344,Reactivated,Android,0,Control,0,1,0,0.0,2026-05-06
U14345,Reactivated,iOS,0,Control,0,1,0,0.0,2026-05-08
U14346,New,Android,1,Banner,1,0,0,0.0,2026-05-27
U14347,New,Android,0,Control,0,0,0,0.0,2026-05-06
U14348,Returning,iOS,1,Banner,0,0,0,0.0,2026-05-26
U14349,New,iOS,1,Merchandising Card,1,0,0,0.0,2026-05-22
U14350,Returning,iOS,1,Pop-up,0,1,0,0.0,2026-05-11
U14351,New,Android,0,Control,0,1,0,0.0,2026-05-17
U14352,Returning,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-28
U14353,New,Android,1,Banner,1,1,0,0.0,2026-05-20
U14354,Returning,Android,0,Control,0,0,0,0.0,2026-05-06
U14355,New,Android,0,Control,0,1,0,0.0,2026-05-17
U14356,Returning,iOS,0,Control,1,0,1,35.03,2026-05-16
U14357,Reactivated,Android,0,Control,0,0,0,0.0,2026-05-06
U14358,New,Android,1,Banner,0,0,0,0.0,2026-05-26
U14359,High Value,iOS,1,Banner,0,1,0,0.0,2026-05-18
U14360,High Value,Android,1,Banner,0,0,0,0.0,2026-05-27
U14361,Reactivated,Android,1,Merchandising Card,0,0,0,0.0,2026-05-23
U14362,High Value,iOS,1,Merchandising Card,1,0,4,186.01,2026-05-23
U14363,Returning,iOS,0,Control,0,0,0,0.0,2026-05-13
U14364,High Value,iOS,0,Control,0,0,0,0.0,2026-05-03
U14365,New,Android,0,Control,0,0,0,0.0,2026-05-28
U14366,Returning,Android,0,Control,1,0,1,24.24,2026-05-22
U14367,Reactivated,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-16
U14368,High Value,Android,1,Banner,0,0,0,0.0,2026-05-17
U14369,Reactivated,Android,0,Control,0,1,0,0.0,2026-05-24
U14370,High Value,iOS,0,Control,0,0,0,0.0,2026-05-13
U14371,High Value,Android,0,Control,0,0,0,0.0,2026-05-12
U14372,High Value,iOS,0,Control,1,0,0,0.0,2026-05-22
U14373,High Value,Android,0,Control,0,1,0,0.0,2026-05-02
U14374,Returning,iOS,0,Control,0,0,0,0.0,2026-05-10
U14375,Reactivated,Android,1,Banner,0,0,0,0.0,2026-05-19
U14376,High Value,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-20
U14377,High Value,iOS,0,Control,0,0,0,0.0,2026-05-13
U14378,Returning,iOS,1,Pop-up,0,0,0,0.0,2026-05-05
U14379,New,Android,0,Control,0,1,0,0.0,2026-05-03
U14380,New,iOS,1,Banner,0,1,0,0.0,2026-05-03
U14381,Reactivated,Android,1,Banner,0,0,0,0.0,2026-05-15
U14382,Returning,iOS,0,Control,0,0,0,0.0,2026-05-05
U14383,New,Android,0,Control,0,0,0,0.0,2026-05-14
U14384,New,Android,1,Merchandising Card,0,0,0,0.0,2026-05-27
U14385,High Value,iOS,0,Control,1,0,1,60.09,2026-05-05
U14386,High Value,iOS,1,Pop-up,1,0,2,98.76,2026-05-04
U14387,High Value,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-11
U14388,Returning,Android,1,Banner,0,0,0,0.0,2026-05-12
U14389,Returning,Android,0,Control,0,0,0,0.0,2026-05-02
U14390,New,iOS,1,Banner,0,0,0,0.0,2026-05-01
U14391,New,Android,1,Merchandising Card,0,0,0,0.0,2026-05-20
U14392,High Value,iOS,0,Control,0,1,0,0.0,2026-05-27
U14393,New,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-21
U14394,Returning,Android,0,Control,1,0,0,0.0,2026-05-23
U14395,Returning,iOS,0,Control,0,1,0,0.0,2026-05-09
U14396,Returning,Android,1,Merchandising Card,0,0,0,0.0,2026-05-25
U14397,Reactivated,Android,1,Merchandising Card,1,1,2,75.53,2026-05-12
U14398,New,iOS,1,Banner,0,1,0,0.0,2026-05-17
U14399,High Value,Android,1,Merchandising Card,1,0,4,182.97,2026-05-05
U14400,New,Android,1,Merchandising Card,1,0,2,44.28,2026-05-12
U14401,New,iOS,0,Control,0,1,0,0.0,2026-05-13
U14402,Returning,iOS,1,Banner,0,0,0,0.0,2026-05-14
U14403,New,iOS,1,Banner,0,0,0,0.0,2026-05-27
U14404,High Value,Android,0,Control,0,0,0,0.0,2026-05-18
U14405,Returning,Android,0,Control,0,0,0,0.0,2026-05-06
U14406,New,Android,0,Control,0,0,0,0.0,2026-05-02
U14407,New,Android,1,Banner,0,0,0,0.0,2026-05-01
U14408,Returning,Android,0,Control,0,1,0,0.0,2026-05-28
U14409,High Value,iOS,0,Control,1,0,0,0.0,2026-05-13
U14410,Returning,Android,1,Banner,0,1,0,0.0,2026-05-27
U14411,Returning,iOS,1,Pop-up,1,1,1,57.17,2026-05-19
U14412,High Value,iOS,0,Control,1,0,2,121.45,2026-05-27
U14413,Returning,Android,0,Control,0,1,0,0.0,2026-05-02
U14414,New,Android,0,Control,0,1,0,0.0,2026-05-22
U14415,Returning,Android,0,Control,1,0,1,21.1,2026-05-28
U14416,Returning,iOS,0,Control,0,0,0,0.0,2026-05-03
U14417,High Value,Android,0,Control,1,0,0,0.0,2026-05-16
U14418,Returning,Android,0,Control,0,0,0,0.0,2026-05-23
U14419,Reactivated,Android,1,Merchandising Card,0,1,0,0.0,2026-05-02
U14420,New,Android,1,Merchandising Card,0,0,0,0.0,2026-05-15
U14421,Reactivated,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-12
U14422,Returning,Android,0,Control,0,1,0,0.0,2026-05-25
U14423,Returning,Android,1,Merchandising Card,1,0,2,38.75,2026-05-21
U14424,New,iOS,0,Control,0,1,0,0.0,2026-05-17
U14425,Returning,iOS,0,Control,0,0,0,0.0,2026-05-28
U14426,High Value,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-06
U14427,High Value,Android,1,Merchandising Card,1,1,3,197.28,2026-05-03
U14428,New,iOS,1,Merchandising Card,0,1,0,0.0,2026-05-23
U14429,Returning,iOS,1,Banner,0,0,0,0.0,2026-05-23
U14430,New,iOS,1,Banner,0,0,0,0.0,2026-05-27
U14431,Reactivated,iOS,0,Control,0,1,0,0.0,2026-05-12
U14432,High Value,iOS,1,Banner,0,1,0,0.0,2026-05-27
U14433,New,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-07
U14434,High Value,Android,1,Pop-up,1,0,1,54.52,2026-05-25
U14435,Reactivated,iOS,1,Banner,0,0,0,0.0,2026-05-07
U14436,Returning,Android,1,Merchandising Card,0,0,0,0.0,2026-05-01
U14437,High Value,Android,0,Control,0,1,0,0.0,2026-05-07
U14438,Returning,Android,1,Banner,0,0,0,0.0,2026-05-20
U14439,Returning,iOS,0,Control,1,0,0,0.0,2026-05-26
U14440,Returning,Android,0,Control,1,0,2,64.8,2026-05-09
U14441,New,iOS,1,Banner,0,0,0,0.0,2026-05-16
U14442,Returning,iOS,0,Control,0,0,0,0.0,2026-05-01
U14443,New,iOS,1,Merchandising Card,1,1,2,44.98,2026-05-23
U14444,High Value,iOS,0,Control,0,0,0,0.0,2026-05-28
U14445,Returning,iOS,0,Control,0,0,0,0.0,2026-05-19
U14446,Returning,Android,0,Control,0,1,0,0.0,2026-05-22
U14447,High Value,iOS,1,Pop-up,0,0,0,0.0,2026-05-15
U14448,Returning,Android,0,Control,0,0,0,0.0,2026-05-27
U14449,Returning,Android,1,Merchandising Card,1,1,2,60.2,2026-05-04
U14450,Reactivated,iOS,1,Banner,0,1,0,0.0,2026-05-17
U14451,High Value,iOS,0,Control,0,0,0,0.0,2026-05-09
U14452,New,Android,0,Control,1,1,3,52.38,2026-05-27
U14453,Returning,Android,0,Control,0,0,0,0.0,2026-05-02
U14454,Reactivated,iOS,0,Control,0,1,0,0.0,2026-05-17
U14455,Returning,Android,0,Control,0,1,0,0.0,2026-05-02
U14456,Returning,Android,0,Control,1,0,0,0.0,2026-05-04
U14457,New,Android,1,Merchandising Card,1,1,1,11.39,2026-05-21
U14458,New,iOS,1,Banner,1,1,1,58.35,2026-05-15
U14459,High Value,iOS,1,Pop-up,0,0,0,0.0,2026-05-28
U14460,High Value,Android,1,Merchandising Card,0,0,0,0.0,2026-05-18
U14461,Reactivated,iOS,0,Control,0,0,0,0.0,2026-05-27
U14462,High Value,iOS,1,Pop-up,1,0,0,0.0,2026-05-24
U14463,New,iOS,0,Control,1,0,3,79.07,2026-05-02
U14464,New,iOS,0,Control,0,0,0,0.0,2026-05-16
U14465,Reactivated,iOS,0,Control,0,0,0,0.0,2026-05-16
U14466,Returning,Android,0,Control,1,0,0,0.0,2026-05-17
U14467,New,Android,1,Merchandising Card,0,1,0,0.0,2026-05-28
U14468,Reactivated,Android,0,Control,0,1,0,0.0,2026-05-12
U14469,Returning,iOS,1,Pop-up,0,1,0,0.0,2026-05-22
U14470,New,iOS,0,Control,0,0,0,0.0,2026-05-14
U14471,High Value,Android,0,Control,0,0,0,0.0,2026-05-07
U14472,Reactivated,Android,0,Control,0,1,0,0.0,2026-05-02
U14473,New,Android,1,Pop-up,0,0,0,0.0,2026-05-18
U14474,High Value,iOS,0,Control,0,0,0,0.0,2026-05-12
U14475,Returning,Android,1,Banner,0,1,0,0.0,2026-05-14
U14476,Returning,Android,0,Control,1,0,0,0.0,2026-05-26
U14477,Reactivated,iOS,0,Control,0,0,0,0.0,2026-05-12
U14478,Reactivated,iOS,0,Control,0,0,0,0.0,2026-05-22
U14479,New,Android,1,Banner,0,0,0,0.0,2026-05-27
U14480,New,Android,0,Control,0,0,0,0.0,2026-05-24
U14481,New,iOS,0,Control,0,1,0,0.0,2026-05-23
U14482,Returning,Android,0,Control,0,0,0,0.0,2026-05-02
U14483,New,iOS,1,Merchandising Card,0,0,0,0.0,2026-05-24
U14484,Returning,Android,1,Merchandising Card,0,1,0,0.0,2026-05-01
U14485,New,iOS,0,Control,0,0,0,0.0,2026-05-11
U14486,Returning,iOS,0,Control,0,0,0,0.0,2026-05-05
